query_id,channel,rank,title,price,originalPrice,discount,rating,reviewsCount,bestseller,starSeller,shop,delivery,shopPolicies,purchaseProtection,return_policy_text,paymentMethods,paymentMethods_count,number_of_images,first_image_url,alt_text_available,description_text,description_word_count,description_char_count,number_of_faq_items
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,5,Large (16 ounce) Stoneware Coffee Mug in Tri-Color Glaze,32.0,,0.0,5 out of 5 stars,402,False,True,HertzPottery,Arrives by Dec 17-22,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value within 30 days.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,6,https://i.etsystatic.com/5919069/r/il/f325fe/2129499943/il_794xN.2129499943_4b8s.jpg,True,"Our 16-ounce mug is perfect for a hot cup of coffee or tea on a chilly, fall day. Each mug is handmade and wheel-thrown using white stoneware clay. After a handle is attached to the mug, the entire piece is placed into the kiln to undergo its first firing. The mug is then glazed and enters the kiln for its second firing. After it comes out of the final firing, it's ready to find a new home with you! All Hertz Pottery functional ware is oven, microwave, and dishwasher safe and intended for everyday use.",95,507,0
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,6,"Handmade Stoneware Coffee Mug: Matte Green to Black Glaze, 16 oz",45.0,,0.0,5 out of 5 stars,73 favorites,False,True,claylicious,Dec 18-30,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/5617429/r/il/028c99/6877270513/il_794xN.6877270513_qvw4.jpg,True,"Sip in style with this handcrafted 16oz stoneware mug, featuring a smooth gradient glaze that transitions from a soft sage green to a deep matte black. The organic, curvy silhouette offers a cozy fit in your hand, while the sturdy handle provides a comfortable grip for your morning coffee, tea, or evening cocoa. Each mug is wheel-thrown and uniquely glazed, making every piece one-of-a-kind.",64,393,0
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,7,"16 oz handmade stoneware mug, ash glaze",62.1,69.0,0.1,5 out of 5 stars,197,False,False,KatabaticPottery,FREE shipping,no,no,,"[""Credit Card"", ""PayPal""]",2,1,https://i.etsystatic.com/31654665/r/il/d1acf1/7452458201/il_340x270.7452458201_ob4a.jpg,True,"Sorry, this item is sold out",6,28,0
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,8,LARGE 16oz COFFEE MUG. Handmade Stoneware Coffee Cup in Blue/White Glaze.,55.0,,0.0,5 out of 5 stars,13,False,False,PaschalPottery,Dec 17-29,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/10443818/r/il/b52a70/1616219734/il_794xN.1616219734_kk5x.jpg,True,"This high quality, handcrafted mug is hand-thrown and has a hand-formed handle. Approximately 5.5"" tall x 3.5"" wide and holds about 16 ounces of liquid. Crafted with tan clay and finished in gloss blue and white glaze. PRICE IS PER MUG. Please note each piece has a slight variation of the glaze application.",53,308,0
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,9,"LARGE 16 oz. COFFEE MUG, Handmade Stoneware Coffee Cup in Green/ Black Glaze - Dishwasher, Oven & Microwave Safe Pottery",,,0.0,5 out of 5 stars,370 reviews,False,False,PaschalPottery,,no,no,,[],0,1,https://i.etsystatic.com/10443818/r/il/e14f74/2372564720/il_680x540.2372564720_7q0v.jpg,True,"Handmade stoneware coffee cup that is dishwasher, oven, and microwave safe.",11,75,0
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,10,White Stoneware Coffee Mug (16 oz) - Handmade Ceramic Tea Cup,32.0,,0.0,5 out of 5 stars,46,False,True,HertzPottery,Arrives soon! Get it by Dec 17-22,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,4,https://i.etsystatic.com/5919069/r/il/046a8c/2896343487/il_794xN.2896343487_td3d.jpg,True,"Our 16-ounce mug is perfect for a hot cup of coffee or tea on a chilly, fall day. Each mug is handmade and wheel-thrown using a white stoneware clay.",29,149,0
Show_10_large_canvas_tote_bags_from_Etsy,GEO,1,SALTY Oversized Canvas Beach Tote: Reusable Eco-Friendly Bag,19.99,24.99,0.2001,5 out of 5 stars,9,False,True,CottageHarborHomes,Dec 17-23,yes,yes,"Cottage Harbor Homes does not accept returns or exchanges at this time for our made to order items. However, if you have a problem with your order, or it arrived damaged, please contact us ASAP!","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/17561874/r/il/baac75/2004048649/il_794xN.2004048649_a63a.jpg,True,"The SALTY Oversized canvas tote bag is perfect for a trip to the beach! Also perfect to use as a reusable shopping bag, or everyday carryall. Available with text in several colors... check out the variations! This bag is made from 100% thick, sturdy canvas. AVAILABLE IN TWO SIZES!!! Large - 19.5"" x 13"" with a 4"" gusset, Jumbo - 23"" x 13"" with a 6"" gusset. These bags are hand painted using non-toxic fabric paint. The technique used creates an attractive distressed appearance to the text that varies from bag to bag. All of my products are made to order. Production time usually takes between 3-5 business days from the time an order is placed. Spot clean only as canvas will shrink and machine washing can fade the color. Iron inside out.",133,742,4
Show_10_large_canvas_tote_bags_from_Etsy,GEO,2,Extra Large Canvas Tote Bag with Zipper - Large Canvas Beach Bags - Big Size Shopping Bag with Zipper Top and Handles,21.24,24.99,0.1501,5 out of 5 stars,35,False,False,OrganicCottonMart,Dec 17-24,yes,yes,Returns & exchanges accepted within 30 days,"[""PayPal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/17553851/r/il/984aa8/6101298108/il_794xN.6101298108_839x.jpg,True,"Reduce Your Carbon Footprint - Unlike flimsy plastic bags that take 1,000 years to decompose, this extra large canvas tote bag will last you for many years to come. Perfect Tote Bag For Any Occasion – Whether you're using it as a reusable canvas grocery bag, beach tote bag, or just an everyday canvas shopping bag it has you covered.",60,334,0
Show_10_large_canvas_tote_bags_from_Etsy,GEO,3,Extra Large Blank Cotton Canvas Tote Bag: Wedding Welcome Bag,20.0,,0.0,5 out of 5 stars,481,False,True,MEGrangerTotes,Arrives between Dec 17-26,yes,yes,Returns accepted within 14 days.,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,3,https://i.etsystatic.com/7454148/r/il/e0ac46/5390500422/il_794xN.5390500422_ci07.jpg,True,"10 oz cotton canvas with natural color and 25"" spun poly handles. Measures about 18""w x 14.5""h x 3""g. Spot clean only. Our tote bag blanks are made in the USA by our manufacturer.",34,179,0
Show_10_large_canvas_tote_bags_from_Etsy,GEO,4,Oversized Cotton Canvas Tote Bag: Large Weekender Travel Bag,30.71,,0.0,5 out of 5 stars,7,False,True,Rockthetee,Ships out within 2 weeks,yes,yes,"As each item is hand made, we are unable to accept returns; only an exchange if the item isn’t right. Refunds will only be given if there has been an error on our part.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,7,https://i.etsystatic.com/14258755/r/il/1476bb/4189701763/il_794xN.4189701763_ciav.jpg,True,"Taking a classic tote bag and supersizing it creates this modern, oversized design with its signature extra large capacity - the perfect bag for day trips, commute essentials or shopping on the go. Made from a durable heavyweight 100% cotton canvas. Soft webbing handles provide maximum comfort whether worn over the shoulder or carried by hand.",56,345,0
Show_10_large_canvas_tote_bags_from_Etsy,GEO,5,"Extra Large Canvas Tote Bag, Giant Canvas Bag, Weekender Canvas Bag for Women, Tote bag with Pocket, Huge Tote Oversized for Girls",28.15,35.19,0.2001,5 out of 5 stars,1,False,False,Limeteart,Dec 22-Jan 13,yes,yes,"Returns accepted within 14 days. Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/21162700/r/il/3fc442/5923661527/il_794xN.5923661527_7cgz.jpg,True,"This extra large tote bag is the perfect fabric bag to carry all your things with you! It is ideal for multiple occasions such as spending a whole day away from home, going to the beach, shopping, going to the gym and even for a weekend trip. If your friend, mother, sister, niece is one of those people who always carries a lot of things, a tote bag of this size and with this cute design would be great for her :)",82,415,5
Show_10_large_canvas_tote_bags_from_Etsy,GEO,6,"Large Canvas Tote Bag With Zipper, Monogram Tote Bag, Bridesmaid Gift, Embroidered Classic Tote, Teacher Bag, Gift for Her School Bag",22.5,30.0,0.25,5 out of 5 stars,1,False,True,TheWhiteInviteGifts,Ships from North Carolina,yes,yes,But please contact me if you have problems with your order,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/8658904/r/il/bdc92b/6351361755/il_794xN.6351361755_d7fc.jpg,True,"These canvas monogrammed tote bags / classic totes with zipper are exactly what you are looking for for this years tote! This personalized / embroidered tote bag and bridesmaid bag is your go to summer bag whether it be for the boat, beach, or day at the park! Embroider with a name or monogram of your choice!",57,310,4
Show_10_large_canvas_tote_bags_from_Etsy,GEO,7,Everything Oversized Tote Bag - Weekender Bag - Giant Canvas Grocery Bag - Large Canvas Shopper - XL Canvas Bag - Large Tote Bag - Sea Green,72.6,,0.0,5 out of 5 stars,9.7k,False,False,AlphabetBags,Dec 19-Jan 6,yes,yes,Returns & exchanges accepted within 30 days,"[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,6,https://i.etsystatic.com/11499597/r/il/e59e3b/6755121225/il_794xN.6755121225_mibt.jpg,True,"The original, and your favourite, EVERYTHING oversized tote, now available in a beautiful bright sea glass green canvas.",18,120,5
Show_10_large_canvas_tote_bags_from_Etsy,GEO,8,EXTRA LARGE tote bag - heavy waxed canvas everyday tote - jumbo bag - laptop bag - 010180,156.0,195.0,0.2,5 out of 5 stars,1,False,False,AlexMLynch,Dec 23-Feb 9,yes,yes,"Returns & exchanges accepted. Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,9,https://i.etsystatic.com/6740216/r/il/908945/6694925785/il_794xN.6694925785_5m6n.jpg,True,Extra Large tote / carry all bag with 3 front compartments and 6 interior pockets. All heavy duty waxed canvas and cotton interior lining. This premium grade waxed canvas is water resistant and thick enough to stand up on its own. The waxed canvas material was carefully selected from the best textile supplier in the USA.,56,322,2
Show_10_large_canvas_tote_bags_from_Etsy,GEO,9,Everything Really Big Bag - Weekender Bag - Giant Canvas Grocery Bag - Maxi Shopper Bag - Oversized Bag - Extra Large Canvas Bag,72.6,,0.0,5 out of 5 stars,54,False,False,AlphabetBags,"Ships from: United Kingdom, Estimated delivery: Dec 19-Jan 6",yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,7,https://i.etsystatic.com/11499597/r/il/65f41c/2609716967/il_794xN.2609716967_kxnm.jpg,True,"Ever feel like you have taken the contents of your entire house with you on a day out? Now there's a tote for that!
Our REALLY big bags are REALLY useful. Perfect for the gym, the beach, weekends away and your weekly shop. Actually, they are pretty handy for everything!
The 'Everything' design has been printed big and bold in black on sturdy natural canvas. Lovingly stitched and printed in the UK. Hooray!",73,408,5
Show_10_large_canvas_tote_bags_from_Etsy,GEO,10,Oversized Canvas Tote Bag with Scandinavian Tree Print,82.0,,0.0,5 out of 5 stars,1,False,False,MrsFishkin,Order today to get by Dec 27-Jan 8,yes,yes,"Returns & exchanges not accepted, but please contact me if you have problems with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,10,https://i.etsystatic.com/5167304/r/il/d25720/3135656113/il_794xN.3135656113_99zx.jpg,True,"My Scandinavian style tree print meets this wonderful oversized canvas bag - a fun and functional large, lined, canvas, vegan shoulder bag that's great for beach, gym, travel... this bag has a zillion uses. Made to order, fully lined with a snap closure.",43,254,0
Show_10_lavender-scented_candles_from_Etsy,GEO,1,English Lavender Organic Essential Oil Candle | Natural Soy Wax Hemp Wick Candle,58.0,,0.0,5 out of 5 stars,31,False,False,LucidLavenderCo,Arrives by Dec 17-29,yes,yes,"Returns & exchanges not accepted, but please contact me if you have problems with your order.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna""]",6,4,https://i.etsystatic.com/30885018/r/il/93b775/4637802016/il_794xN.4637802016_l1y7.jpg,True,"English Lavender, a small-batch + organic soy wax candle, smells like a freshly foraged basket of delicate spring lavender. It is infused with pure essential oils and garnished with dried flowers from my off grid garden. I am passionate about holistic living, so I thoughtfully developed this formula with natural ingredients. Everything I create is homemade with love in the hills of the New England Berkshires. 🖤",67,414,0
Show_10_lavender-scented_candles_from_Etsy,GEO,2,"Lavender Vanilla Soy Candle | Hand Poured, Vegan Small Batch",13.95,,0.0,5 out of 5 stars,4.1k,False,True,PretAGeek,Ships from: United Kingdom | Estimated Delivery: Dec 19-Jan 9,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Giftcard""]",7,5,https://i.etsystatic.com/10129778/r/il/f6d3e5/4997081513/il_794xN.4997081513_1ncw.jpg,True,"Our candles are carefully handcrafted, made from the very best sustainable natural plant soy wax and poured by hand in small batches in Scotland. Loaded to the max with fragrance ensuring a heavily scented aroma.",35,212,3
Show_10_lavender-scented_candles_from_Etsy,GEO,3,"Lavender Garden Soy Candle - Herbal Scent, 8oz Mason Jar",15.0,,0.0,5 out of 5 stars,19,False,True,AJsCountryCottage,Dec 18-23,yes,yes,"Buyers are responsible for return shipping costs. If the item is not returned in its original condition, the buyer is responsible for any loss in value.","[""Paypal"", ""Visa"", ""Mastercard"", ""Discover"", ""Apple Pay"", ""Klarna"", ""Gift card""]",7,3,https://i.etsystatic.com/5204752/r/il/c41930/3839356274/il_794xN.3839356274_bjd1.jpg,True,"LAVENDER GARDEN SOY CANDLE: Love a true, herbal lavender? Look no further! This one smells like you've just gathered a handful of fresh lavender from your herb garden! Relax and unwind with this clean, green smelling lavender lover's delight.

- Handmade with pure soy wax, a cotton wick, and a cute 8 oz. square mason jar.

- Scented an average-sized room in our test burns.

- Burn time varies according to your conditions, but 52 hours is average.*

- Helps you create an inviting, relaxing atmosphere for any occasion! Pamper yourself with the scents you love. :) GREAT gift idea!",100,584,0
